workload,owner,schema,table,index,idx_scan,idx_tup_read,idx_tup_fetch,index_size,table_size,advisor_reported,migration_version,migration_path,review_status,approved_to_drop,approval_reason,approved_by,reviewed_routes_or_jobs,stats_window_checked_at,rollback_sql,drop_sql
ml/screenalytics candidates,screenalytics/ml owner,screenalytics,cast_screentime_suggestion_decisions,cast_screentime_suggestion_decisions_show_idx,0,0,0,8192 bytes,72 kB,True,0185,supabase/migrations/0185_cast_screentime_review_state_and_title_refs.sql,drop_review_required,no,,,,,"CREATE INDEX cast_screentime_suggestion_decisions_show_idx ON screenalytics.cast_screentime_suggestion_decisions USING btree (show_id, decided_at DESC);","DROP INDEX CONCURRENTLY IF EXISTS ""screenalytics"".""cast_screentime_suggestion_decisions_show_idx"";"
ml/screenalytics candidates,screenalytics/ml owner,screenalytics,cast_screentime_suggestion_decisions,screenalytics_cast_screentime_suggestion_decisions_episode_id_i,0,0,0,8192 bytes,72 kB,True,,,drop_review_required,no,,,,,CREATE INDEX screenalytics_cast_screentime_suggestion_decisions_episode_id_i ON screenalytics.cast_screentime_suggestion_decisions USING btree (episode_id) WHERE (episode_id IS NOT NULL);,"DROP INDEX CONCURRENTLY IF EXISTS ""screenalytics"".""screenalytics_cast_screentime_suggestion_decisions_episode_id_i"";"
ml/screenalytics candidates,screenalytics/ml owner,screenalytics,cast_screentime_suggestion_decisions,screenalytics_cast_screentime_suggestion_decisions_person_id_id,0,0,0,8192 bytes,72 kB,True,,,drop_review_required,no,,,,,CREATE INDEX screenalytics_cast_screentime_suggestion_decisions_person_id_id ON screenalytics.cast_screentime_suggestion_decisions USING btree (person_id);,"DROP INDEX CONCURRENTLY IF EXISTS ""screenalytics"".""screenalytics_cast_screentime_suggestion_decisions_person_id_id"";"
ml/screenalytics candidates,screenalytics/ml owner,screenalytics,cast_screentime_suggestion_decisions,screenalytics_cast_screentime_suggestion_decisions_season_id_id,0,0,0,8192 bytes,72 kB,True,,,drop_review_required,no,,,,,CREATE INDEX screenalytics_cast_screentime_suggestion_decisions_season_id_id ON screenalytics.cast_screentime_suggestion_decisions USING btree (season_id) WHERE (season_id IS NOT NULL);,"DROP INDEX CONCURRENTLY IF EXISTS ""screenalytics"".""screenalytics_cast_screentime_suggestion_decisions_season_id_id"";"
ml/screenalytics candidates,screenalytics/ml owner,screenalytics,cast_screentime_suggestion_decisions,screenalytics_cast_screentime_suggestion_decisions_video_asset_,0,0,0,8192 bytes,72 kB,True,,,drop_review_required,no,,,,,CREATE INDEX screenalytics_cast_screentime_suggestion_decisions_video_asset_ ON screenalytics.cast_screentime_suggestion_decisions USING btree (video_asset_id);,"DROP INDEX CONCURRENTLY IF EXISTS ""screenalytics"".""screenalytics_cast_screentime_suggestion_decisions_video_asset_"";"
ml/screenalytics candidates,screenalytics/ml owner,screenalytics,cast_screentime_unknown_review_state,cast_screentime_unknown_review_run_idx,0,0,0,8192 bytes,72 kB,True,0185,supabase/migrations/0185_cast_screentime_review_state_and_title_refs.sql,drop_review_required,no,,,,,"CREATE INDEX cast_screentime_unknown_review_run_idx ON screenalytics.cast_screentime_unknown_review_state USING btree (run_id, decided_at DESC);","DROP INDEX CONCURRENTLY IF EXISTS ""screenalytics"".""cast_screentime_unknown_review_run_idx"";"
ml/screenalytics candidates,screenalytics/ml owner,screenalytics,cast_screentime_unknown_review_state,cast_screentime_unknown_review_show_idx,0,0,0,8192 bytes,72 kB,True,0185,supabase/migrations/0185_cast_screentime_review_state_and_title_refs.sql,drop_review_required,no,,,,,"CREATE INDEX cast_screentime_unknown_review_show_idx ON screenalytics.cast_screentime_unknown_review_state USING btree (show_id, decided_at DESC);","DROP INDEX CONCURRENTLY IF EXISTS ""screenalytics"".""cast_screentime_unknown_review_show_idx"";"
ml/screenalytics candidates,screenalytics/ml owner,screenalytics,cast_screentime_unknown_review_state,screenalytics_cast_screentime_unknown_review_state_candidate_pe,0,0,0,8192 bytes,72 kB,True,,,drop_review_required,no,,,,,CREATE INDEX screenalytics_cast_screentime_unknown_review_state_candidate_pe ON screenalytics.cast_screentime_unknown_review_state USING btree (candidate_person_id) WHERE (candidate_person_id IS NOT NULL);,"DROP INDEX CONCURRENTLY IF EXISTS ""screenalytics"".""screenalytics_cast_screentime_unknown_review_state_candidate_pe"";"
ml/screenalytics candidates,screenalytics/ml owner,screenalytics,cast_screentime_unknown_review_state,screenalytics_cast_screentime_unknown_review_state_episode_id_i,0,0,0,8192 bytes,72 kB,True,,,drop_review_required,no,,,,,CREATE INDEX screenalytics_cast_screentime_unknown_review_state_episode_id_i ON screenalytics.cast_screentime_unknown_review_state USING btree (episode_id) WHERE (episode_id IS NOT NULL);,"DROP INDEX CONCURRENTLY IF EXISTS ""screenalytics"".""screenalytics_cast_screentime_unknown_review_state_episode_id_i"";"
ml/screenalytics candidates,screenalytics/ml owner,screenalytics,cast_screentime_unknown_review_state,screenalytics_cast_screentime_unknown_review_state_season_id_id,0,0,0,8192 bytes,72 kB,True,,,drop_review_required,no,,,,,CREATE INDEX screenalytics_cast_screentime_unknown_review_state_season_id_id ON screenalytics.cast_screentime_unknown_review_state USING btree (season_id) WHERE (season_id IS NOT NULL);,"DROP INDEX CONCURRENTLY IF EXISTS ""screenalytics"".""screenalytics_cast_screentime_unknown_review_state_season_id_id"";"
ml/screenalytics candidates,screenalytics/ml owner,screenalytics,cast_screentime_unknown_review_state,screenalytics_cast_screentime_unknown_review_state_video_asset_,0,0,0,8192 bytes,72 kB,True,,,drop_review_required,no,,,,,CREATE INDEX screenalytics_cast_screentime_unknown_review_state_video_asset_ ON screenalytics.cast_screentime_unknown_review_state USING btree (video_asset_id);,"DROP INDEX CONCURRENTLY IF EXISTS ""screenalytics"".""screenalytics_cast_screentime_unknown_review_state_video_asset_"";"
ml/screenalytics candidates,screenalytics/ml owner,screenalytics,identity_locks,idx_sa_identity_locks_ep_run,0,0,0,8192 bytes,32 kB,True,0104,supabase/migrations/0104_screenalytics_v1_operational_tables.sql,drop_review_required,no,,,,,"CREATE INDEX idx_sa_identity_locks_ep_run ON screenalytics.identity_locks USING btree (ep_id, run_id);","DROP INDEX CONCURRENTLY IF EXISTS ""screenalytics"".""idx_sa_identity_locks_ep_run"";"
ml/screenalytics candidates,screenalytics/ml owner,screenalytics,job_runs,idx_sa_job_runs_ep_id,0,0,0,16 kB,256 kB,True,0104,supabase/migrations/0104_screenalytics_v1_operational_tables.sql,drop_review_required,no,,,,,CREATE INDEX idx_sa_job_runs_ep_id ON screenalytics.job_runs USING btree (ep_id);,"DROP INDEX CONCURRENTLY IF EXISTS ""screenalytics"".""idx_sa_job_runs_ep_id"";"
ml/screenalytics candidates,screenalytics/ml owner,screenalytics,job_runs,idx_sa_job_runs_job_name,0,0,0,16 kB,256 kB,True,0104,supabase/migrations/0104_screenalytics_v1_operational_tables.sql,drop_review_required,no,,,,,CREATE INDEX idx_sa_job_runs_job_name ON screenalytics.job_runs USING btree (job_name);,"DROP INDEX CONCURRENTLY IF EXISTS ""screenalytics"".""idx_sa_job_runs_job_name"";"
ml/screenalytics candidates,screenalytics/ml owner,screenalytics,media_upload_sessions,screenalytics_media_upload_sessions_show_idx,0,0,0,16 kB,192 kB,True,0181,supabase/migrations/0181_cast_screentime_control_plane.sql,drop_review_required,no,,,,,CREATE INDEX screenalytics_media_upload_sessions_show_idx ON screenalytics.media_upload_sessions USING btree (show_id);,"DROP INDEX CONCURRENTLY IF EXISTS ""screenalytics"".""screenalytics_media_upload_sessions_show_idx"";"
ml/screenalytics candidates,screenalytics/ml owner,screenalytics,media_upload_sessions,screenalytics_media_upload_sessions_status_idx,0,0,0,16 kB,192 kB,True,0181,supabase/migrations/0181_cast_screentime_control_plane.sql,drop_review_required,no,,,,,CREATE INDEX screenalytics_media_upload_sessions_status_idx ON screenalytics.media_upload_sessions USING btree (status);,"DROP INDEX CONCURRENTLY IF EXISTS ""screenalytics"".""screenalytics_media_upload_sessions_status_idx"";"
ml/screenalytics candidates,screenalytics/ml owner,screenalytics,outbox_events,idx_sa_outbox_events_undelivered,0,0,0,8192 bytes,24 kB,True,0105,supabase/migrations/0105_screenalytics_outbox_events.sql,drop_review_required,no,,,,,CREATE INDEX idx_sa_outbox_events_undelivered ON screenalytics.outbox_events USING btree (created_at) WHERE (delivered_at IS NULL);,"DROP INDEX CONCURRENTLY IF EXISTS ""screenalytics"".""idx_sa_outbox_events_undelivered"";"
ml/screenalytics candidates,screenalytics/ml owner,screenalytics,run_person_metrics,screenalytics_run_person_metrics_person_idx,0,0,0,8192 bytes,40 kB,True,0093,supabase/migrations/0093_create_screenalytics_v2_runs.sql,drop_review_required,no,,,,,CREATE INDEX screenalytics_run_person_metrics_person_idx ON screenalytics.run_person_metrics USING btree (person_id);,"DROP INDEX CONCURRENTLY IF EXISTS ""screenalytics"".""screenalytics_run_person_metrics_person_idx"";"
ml/screenalytics candidates,screenalytics/ml owner,screenalytics,runs_v2,screenalytics_runs_v2_dispatch_status_idx,0,0,0,16 kB,680 kB,True,0205,supabase/migrations/0205_cast_screentime_media_type_and_dispatch_queue.sql,drop_review_required,no,,,,,CREATE INDEX screenalytics_runs_v2_dispatch_status_idx ON screenalytics.runs_v2 USING btree (dispatch_status);,"DROP INDEX CONCURRENTLY IF EXISTS ""screenalytics"".""screenalytics_runs_v2_dispatch_status_idx"";"
ml/screenalytics candidates,screenalytics/ml owner,screenalytics,runs_v2,screenalytics_runs_v2_review_status_idx,0,0,0,16 kB,680 kB,True,0181,supabase/migrations/0181_cast_screentime_control_plane.sql,drop_review_required,no,,,,,CREATE INDEX screenalytics_runs_v2_review_status_idx ON screenalytics.runs_v2 USING btree (review_status);,"DROP INDEX CONCURRENTLY IF EXISTS ""screenalytics"".""screenalytics_runs_v2_review_status_idx"";"
ml/screenalytics candidates,screenalytics/ml owner,screenalytics,runs_v2,screenalytics_runs_v2_run_type_idx,0,0,0,16 kB,680 kB,True,0181,supabase/migrations/0181_cast_screentime_control_plane.sql,drop_review_required,no,,,,,CREATE INDEX screenalytics_runs_v2_run_type_idx ON screenalytics.runs_v2 USING btree (run_type);,"DROP INDEX CONCURRENTLY IF EXISTS ""screenalytics"".""screenalytics_runs_v2_run_type_idx"";"
ml/screenalytics candidates,screenalytics/ml owner,screenalytics,suggestion_applies,idx_sa_suggestion_applies_batch_id,0,0,0,8192 bytes,40 kB,True,0104,supabase/migrations/0104_screenalytics_v1_operational_tables.sql,drop_review_required,no,,,,,CREATE INDEX idx_sa_suggestion_applies_batch_id ON screenalytics.suggestion_applies USING btree (batch_id);,"DROP INDEX CONCURRENTLY IF EXISTS ""screenalytics"".""idx_sa_suggestion_applies_batch_id"";"
ml/screenalytics candidates,screenalytics/ml owner,screenalytics,suggestion_applies,idx_sa_suggestion_applies_ep_run,0,0,0,8192 bytes,40 kB,True,0104,supabase/migrations/0104_screenalytics_v1_operational_tables.sql,drop_review_required,no,,,,,"CREATE INDEX idx_sa_suggestion_applies_ep_run ON screenalytics.suggestion_applies USING btree (ep_id, run_id);","DROP INDEX CONCURRENTLY IF EXISTS ""screenalytics"".""idx_sa_suggestion_applies_ep_run"";"
ml/screenalytics candidates,screenalytics/ml owner,screenalytics,suggestion_batches,idx_sa_suggestion_batches_ep_run,0,0,0,8192 bytes,32 kB,True,0104,supabase/migrations/0104_screenalytics_v1_operational_tables.sql,drop_review_required,no,,,,,"CREATE INDEX idx_sa_suggestion_batches_ep_run ON screenalytics.suggestion_batches USING btree (ep_id, run_id);","DROP INDEX CONCURRENTLY IF EXISTS ""screenalytics"".""idx_sa_suggestion_batches_ep_run"";"
ml/screenalytics candidates,screenalytics/ml owner,screenalytics,suggestions,idx_sa_suggestions_batch_id,0,0,0,8192 bytes,32 kB,True,0104,supabase/migrations/0104_screenalytics_v1_operational_tables.sql,drop_review_required,no,,,,,CREATE INDEX idx_sa_suggestions_batch_id ON screenalytics.suggestions USING btree (batch_id);,"DROP INDEX CONCURRENTLY IF EXISTS ""screenalytics"".""idx_sa_suggestions_batch_id"";"
ml/screenalytics candidates,screenalytics/ml owner,screenalytics,suggestions,idx_sa_suggestions_ep_run,0,0,0,8192 bytes,32 kB,True,0104,supabase/migrations/0104_screenalytics_v1_operational_tables.sql,drop_review_required,no,,,,,"CREATE INDEX idx_sa_suggestions_ep_run ON screenalytics.suggestions USING btree (ep_id, run_id);","DROP INDEX CONCURRENTLY IF EXISTS ""screenalytics"".""idx_sa_suggestions_ep_run"";"
ml/screenalytics candidates,screenalytics/ml owner,screenalytics,unknown_clusters,screenalytics_unknown_clusters_run_idx,0,0,0,8192 bytes,48 kB,True,0093,supabase/migrations/0093_create_screenalytics_v2_runs.sql,drop_review_required,no,,,,,CREATE INDEX screenalytics_unknown_clusters_run_idx ON screenalytics.unknown_clusters USING btree (run_id);,"DROP INDEX CONCURRENTLY IF EXISTS ""screenalytics"".""screenalytics_unknown_clusters_run_idx"";"
ml/screenalytics candidates,screenalytics/ml owner,screenalytics,unknown_clusters,screenalytics_unknown_clusters_unassigned_idx,0,0,0,8192 bytes,48 kB,True,0093,supabase/migrations/0093_create_screenalytics_v2_runs.sql,drop_review_required,no,,,,,CREATE INDEX screenalytics_unknown_clusters_unassigned_idx ON screenalytics.unknown_clusters USING btree (run_id) WHERE (assigned_person_id IS NULL);,"DROP INDEX CONCURRENTLY IF EXISTS ""screenalytics"".""screenalytics_unknown_clusters_unassigned_idx"";"
ml/screenalytics candidates,screenalytics/ml owner,screenalytics,video_asset_cast_candidates,idx_sa_vacc_person_id,0,0,0,8192 bytes,24 kB,True,0103,supabase/migrations/0103_screenalytics_video_asset_cast_candidates.sql,drop_review_required,no,,,,,CREATE INDEX idx_sa_vacc_person_id ON screenalytics.video_asset_cast_candidates USING btree (person_id);,"DROP INDEX CONCURRENTLY IF EXISTS ""screenalytics"".""idx_sa_vacc_person_id"";"
ml/screenalytics candidates,screenalytics/ml owner,screenalytics,video_assets,screenalytics_video_assets_episode_idx,0,0,0,16 kB,232 kB,True,0093,supabase/migrations/0093_create_screenalytics_v2_runs.sql,drop_review_required,no,,,,,CREATE INDEX screenalytics_video_assets_episode_idx ON screenalytics.video_assets USING btree (episode_id);,"DROP INDEX CONCURRENTLY IF EXISTS ""screenalytics"".""screenalytics_video_assets_episode_idx"";"
ml/screenalytics candidates,screenalytics/ml owner,screenalytics,video_assets,screenalytics_video_assets_media_type_idx,0,0,0,16 kB,232 kB,True,0205,supabase/migrations/0205_cast_screentime_media_type_and_dispatch_queue.sql,drop_review_required,no,,,,,CREATE INDEX screenalytics_video_assets_media_type_idx ON screenalytics.video_assets USING btree (media_type);,"DROP INDEX CONCURRENTLY IF EXISTS ""screenalytics"".""screenalytics_video_assets_media_type_idx"";"
ml/screenalytics candidates,screenalytics/ml owner,screenalytics,video_assets,screenalytics_video_assets_season_idx,0,0,0,16 kB,232 kB,True,0093,supabase/migrations/0093_create_screenalytics_v2_runs.sql,drop_review_required,no,,,,,CREATE INDEX screenalytics_video_assets_season_idx ON screenalytics.video_assets USING btree (season_id);,"DROP INDEX CONCURRENTLY IF EXISTS ""screenalytics"".""screenalytics_video_assets_season_idx"";"
ml/screenalytics candidates,screenalytics/ml owner,screenalytics,video_assets,screenalytics_video_assets_show_idx,0,0,0,16 kB,232 kB,True,0093,supabase/migrations/0093_create_screenalytics_v2_runs.sql,drop_review_required,no,,,,,CREATE INDEX screenalytics_video_assets_show_idx ON screenalytics.video_assets USING btree (show_id);,"DROP INDEX CONCURRENTLY IF EXISTS ""screenalytics"".""screenalytics_video_assets_show_idx"";"
ml/screenalytics candidates,screenalytics/ml owner,screenalytics,video_assets,screenalytics_video_assets_show_media_type_idx,0,0,0,16 kB,232 kB,True,0205,supabase/migrations/0205_cast_screentime_media_type_and_dispatch_queue.sql,drop_review_required,no,,,,,"CREATE INDEX screenalytics_video_assets_show_media_type_idx ON screenalytics.video_assets USING btree (show_id, media_type);","DROP INDEX CONCURRENTLY IF EXISTS ""screenalytics"".""screenalytics_video_assets_show_media_type_idx"";"
